track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title
66636,320000,1,,2012-06-19 10:39:53,,306,5,Electronic,"[15, 42, 468]","[42, 468, 15]",,8247,,Attribution-NonCommercial-ShareAlike 3.0 International,4450,,4,,[],Sniper Wolf
66637,320000,0,,2012-06-19 10:39:54,,195,10,Electronic,"[15, 42, 468]","[42, 468, 15]",,9561,,Attribution-NonCommercial-ShareAlike 3.0 International,5609,,5,,[],I Walk Alone
66638,320000,0,,2012-06-19 10:39:55,,414,46,Electronic,"[15, 42, 468]","[42, 468, 15]",,64601,,Attribution-NonCommercial-ShareAlike 3.0 International,50985,,6,,[],Grief And Sleep
66641,256000,0,,2012-06-19 11:24:36,,238,2,Pop,[10],[10],,1297,,Attribution-Noncommercial-No Derivative Works 3.0 United States,904,,2,,[],Home
66643,256000,0,,2012-06-19 11:24:37,,186,2,Pop,[10],[10],,1167,,Attribution-Noncommercial-No Derivative Works 3.0 United States,715,,4,,[],Ha Ha Ha
66644,256000,0,,2012-06-19 11:24:37,,187,1,Pop,[10],[10],,2056,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1634,,5,,[],Devils
66646,256000,0,,2012-06-19 11:24:39,,259,3,Pop,[10],[10],,1045,,Attribution-Noncommercial-No Derivative Works 3.0 United States,597,,7,,[],Tokyo
66648,256000,0,,2012-06-19 11:24:40,,271,1,Pop,[10],[10],,1460,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1072,,9,,[],Jungle
66649,256000,0,,2012-06-19 11:24:41,,245,0,Pop,[10],[10],,957,,Attribution-Noncommercial-No Derivative Works 3.0 United States,557,,10,,[],Uh-Ah
66650,256000,0,,2012-06-19 11:24:42,,142,1,Pop,[10],[10],,1524,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1073,,11,,[],Wild Animal
66689,320000,0,,2012-06-20 08:47:23,,306,51,Electronic,"[42, 236]","[42, 236, 15]",,20211,,Attribution-NonCommercial 3.0 International,15076,,1,,"['arizono kazuhiro', 'epvbeyond', 'elementperspective']",July.#04
66690,320000,0,,2012-06-20 12:48:01,,260,9,Electronic,"[42, 236]","[42, 236, 15]",,5931,,Attribution-NonCommercial 3.0 International,4019,,2,,"['arizono kazuhiro', 'epvbeyond', 'elementperspective']",Her breath
66717,256000,0,,2012-06-21 06:45:54,,204,3,Rock,"[71, 89]","[89, 25, 12, 71]",,3272,,Attribution-NonCommercial,2517,,5,,[],Love On The Run
66757,160000,0,,2012-06-22 20:05:51,,273,10,Instrumental,[18],"[18, 1235]",,13715,,Attribution-NonCommercial-ShareAlike 3.0 International,9616,,1,,"['auckland', 'world', 'orchestral rock', 'progessive', 'trance', 'new zealand', 'electronic', 'synth', 'instrumental', 'electro']",Under the Mountain
66782,256000,0,,2012-06-22 15:09:21,,173,0,Pop,[10],[10],,3963,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1948,,1,,"['childrens music', 'children', 'youth performance', 'kid-friendly', 'minor music', 'youth performer']",Love Love Leave Love
66783,256000,0,,2012-06-22 15:09:21,,131,1,Pop,[10],[10],,2739,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1843,,2,,"['childrens music', 'children', 'youth performance', 'kid-friendly', 'minor music', 'youth performer']",Candy City
67007,192000,0,,2012-06-26 07:29:59,,221,22,Pop,[76],"[10, 76]",,12031,,Attribution-NonCommercial-ShareAlike 3.0 International,7676,,1,,[],The Great Cape
67010,192000,0,,2012-06-26 12:44:43,,222,4,Pop,[76],"[10, 76]",,3428,,Attribution-NonCommercial-ShareAlike 3.0 International,1599,,2,,[],The Spirits Theme
67011,256000,0,,2012-06-26 13:08:27,,365,1,Folk,[17],[17],,1828,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1039,,1,,[],She Moves Through the Fair
67016,256000,0,,2012-06-26 13:08:31,,344,2,Folk,[17],[17],,1045,,Attribution-Noncommercial-No Derivative Works 3.0 United States,702,,6,,[],Kodak Ghosts
67017,256000,0,,2012-06-26 13:08:32,,348,2,Folk,[17],[17],,1748,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1157,,7,,[],The Twisted Road
67121,320000,0,,2012-06-28 18:50:22,,314,8,Rock,[12],[12],,4196,,Music Sharing,3016,,8,,[],#3
67163,320000,0,,2012-06-29 14:57:45,,428,9,Rock,"[36, 58]","[58, 36, 12]",,5713,,Creative Commons Attribution,2600,,2,,[],Poserslave
67232,320000,0,,2012-07-03 09:19:41,,149,4,Hip-Hop,[21],[21],,2015,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1427,,3,,[],Broad Street Boogie (Instrumental)
67233,320000,0,,2012-07-03 09:19:42,,123,3,Hip-Hop,[21],[21],,2559,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1694,,4,,[],Love Me/Hate Me (Instrumental)
67235,320000,0,,2012-07-03 09:19:43,,129,3,Hip-Hop,[21],[21],,3355,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1447,,6,,[],Love Me/Hate Me (Featuring Joey Ripps) (Acapella)
67237,192000,0,,2012-07-03 10:38:48,,206,0,Rock,[12],[12],,2894,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2458,,1,,[],Break The News
67308,320000,0,,2012-07-04 09:02:42,,480,11,Electronic,[15],[15],,11987,,Attribution-Noncommercial-Share Alike 3.0 United States,8237,,1,,[],Camden Park
67330,254984,0,,2012-07-05 02:21:57,,209,1,Pop,[76],"[10, 76]",,1311,,Attribution-NonCommercial,998,,2,,[],Rutherford
67331,256030,0,,2012-07-05 02:21:57,,353,3,Pop,[76],"[10, 76]",,1378,,Attribution-NonCommercial,1039,,3,,[],Diver
67332,265496,0,,2012-07-05 02:21:58,,300,8,Pop,[76],"[10, 76]",,2298,,Attribution-NonCommercial,1821,,4,,[],Island Pop
67333,246301,0,,2012-07-05 02:21:59,,277,2,Pop,[76],"[10, 76]",,1581,,Attribution-NonCommercial,1204,,5,,[],Lagoon
67334,263368,0,,2012-07-05 02:21:59,,243,2,Pop,[76],"[10, 76]",,2239,,Attribution-NonCommercial,1697,,6,,[],Spears
67336,266114,0,,2012-07-05 02:22:01,,229,5,Pop,[76],"[10, 76]",,2452,,Attribution-NonCommercial,2029,,8,,[],Waterflies
67357,320000,0,,2012-07-05 04:59:34,,251,2,Pop,[76],"[10, 76]",,1473,,Attribution-NonCommercial,1054,,1,,[],50 Gallon Drum
67358,320000,0,,2012-07-05 04:59:35,,198,1,Pop,[76],"[10, 76]",,1053,,Attribution-NonCommercial,781,,2,,[],Were You Gone
67359,320000,0,,2012-07-05 04:59:36,,252,0,Pop,[76],"[10, 76]",,864,,Attribution-NonCommercial,646,,3,,[],Savage Customs
67360,320000,0,,2012-07-05 04:59:36,,194,1,Pop,[76],"[10, 76]",,1055,,Attribution-NonCommercial,792,,4,,[],Fresh Flesh
67361,320000,0,,2012-07-05 04:59:37,,190,0,Pop,[76],"[10, 76]",,1174,,Attribution-NonCommercial,898,,5,,[],Rich In Vitamin C
67362,320000,0,,2012-07-05 04:59:38,,316,1,Pop,[76],"[10, 76]",,1314,,Attribution-NonCommercial,953,,6,,[],Compy
67363,320000,0,,2012-07-05 04:59:39,,169,1,Pop,[76],"[10, 76]",,1570,,Attribution-NonCommercial,1257,,7,,[],Before The March
67364,320000,0,,2012-07-05 04:59:39,,340,1,Pop,[76],"[10, 76]",,1541,,Attribution-NonCommercial,1193,,8,,[],Ether
67365,320000,0,,2012-07-05 04:59:39,,150,0,Pop,[76],"[10, 76]",,1173,,Attribution-NonCommercial,855,,9,,[],World Premiere Grand Revue [#15 And 13]
67366,320000,0,,2012-07-05 04:59:41,,206,0,Pop,[76],"[10, 76]",,2113,,Attribution-NonCommercial,1722,,10,,[],Broken Eights
67367,320000,0,,2012-07-05 04:59:41,,210,5,Pop,[76],"[10, 76]",,2316,,Attribution-NonCommercial,1857,,11,,[],Random Pop
67368,320000,0,,2012-07-05 04:59:42,,289,6,Pop,[76],"[10, 76]",,7540,,Attribution-NonCommercial,2701,,12,,[],Get Off My Beach
67412,192000,0,,2012-07-05 12:57:23,,168,9,Rock,"[25, 89]","[89, 25, 12]",,5374,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,3457,,1,,[],You Had to Be There
67457,192000,0,,2012-07-06 19:42:46,,230,5,Experimental,[1],"[1, 38]",,2195,,Attribution-NonCommercial 3.0 International,761,,1,,[],a kiss
67470,192000,0,,2012-07-06 16:43:33,,128,65,Electronic,[15],[15],,37682,,Attribution-NonCommercial-ShareAlike 3.0 International,29288,,8,,"['ant neely', 'tracks to sync', 'music for film']",Might As Well Whistle
67500,320000,0,,2012-07-08 07:37:41,,277,4,Experimental,"[32, 38]","[32, 38]",,1265,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1041,,5,,[],Iced Honey
67553,320000,0,,2012-07-09 12:11:19,,355,47,Electronic,[15],[15],,20184,,Attribution-NonCommercial-ShareAlike 3.0 International,13948,,2,,[],Not Found (Invisible)
67556,256000,0,,2012-07-10 12:26:31,,295,2,Rock,"[12, 98]","[98, 12]",,3486,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2738,,1,,"['youth performer', 'minor music']",Winter Fear
67557,256000,0,,2012-07-10 12:26:32,,216,0,Rock,"[12, 98]","[98, 12]",,2778,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2436,,2,,"['youth performer', 'minor music']",Hazy Days
67558,256000,0,,2012-07-10 12:26:33,,290,3,Rock,"[12, 98]","[98, 12]",,5478,,Attribution-Noncommercial-No Derivative Works 3.0 United States,4622,,3,,"['youth performer', 'minor music']",Slow Motion
67597,256000,0,,2012-07-11 16:01:15,,73,2,Folk,[17],[17],,1519,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1085,,1,,"['youth performer', 'minor music']",Climbing Up the Mountain (volcano)
67598,256000,0,,2012-07-11 16:01:16,,160,1,Folk,[17],[17],,933,,Attribution-Noncommercial-No Derivative Works 3.0 United States,655,,2,,"['youth performer', 'minor music']",Dragon Millipede
67600,256000,0,,2012-07-11 16:01:18,,195,0,Folk,[17],[17],,1055,,Attribution-Noncommercial-No Derivative Works 3.0 United States,706,,4,,"['youth performer', 'minor music']",Scorpion Stinger
67637,320000,0,,2012-07-14 04:59:50,,344,7,Electronic,[468],"[468, 15]",,8657,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,5554,,1,,[],Escape Pod
67638,320000,0,,2012-07-14 04:59:51,,196,11,Electronic,[468],"[468, 15]",,10883,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,7081,,2,,[],Wake Up
67639,320000,0,,2012-07-14 04:59:52,,170,15,Electronic,[468],"[468, 15]",,15385,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,10218,,3,,[],Deadly Dubs
67640,320000,0,,2012-07-14 04:59:53,,277,24,Electronic,[468],"[468, 15]",,20536,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,12925,,4,,[],Nightmare
67660,320000,0,,2012-07-15 08:39:31,,219,4,Rock,"[66, 113]","[113, 66, 26, 12]",,4518,,Attribution-NonCommercial-ShareAlike 3.0 International,3046,,13,,[],Suns of Neurons
67661,320000,0,,2012-07-15 08:39:31,,178,2,Rock,"[66, 113]","[113, 66, 26, 12]",,5424,,Attribution-NonCommercial-ShareAlike 3.0 International,4106,,14,,[],Kankarah
67673,225708,0,,2012-07-15 12:34:12,,375,13,Rock,"[12, 26, 98]","[26, 12, 98]",,10388,,Attribution-Noncommercial-Share Alike 3.0 United States,6105,,1,,"['post-rock', 'groove', 'art rock']",Soft Power
67707,320000,0,,2012-07-16 13:25:14,,245,2,Experimental,[41],"[41, 38]",,1664,,Attribution-NonCommercial-ShareAlike 3.0 International,907,,7,,[],Shopping mall
67760,320000,0,,2012-07-18 04:54:22,,248,4,Pop,[76],"[10, 76]",,1763,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1108,,0,,[],Rites Wild Theme
67763,256000,0,,2012-07-18 12:29:18,,261,3,Folk,[17],[17],,2116,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1451,,1,,[],The Land Turned Over
67764,256000,0,,2012-07-18 12:29:20,,338,0,Folk,[17],[17],,1136,,Attribution-Noncommercial-No Derivative Works 3.0 United States,855,,2,,[],Share
67765,256000,0,,2012-07-18 12:29:20,,388,4,Folk,[17],[17],,1201,,Attribution-Noncommercial-No Derivative Works 3.0 United States,884,,3,,[],Stars Climb Up the Vine
67766,256000,0,,2012-07-18 12:29:21,,300,1,Folk,[17],[17],,1130,,Attribution-Noncommercial-No Derivative Works 3.0 United States,800,,4,,[],Spencer the Rover
67784,320000,0,,2012-07-19 07:28:40,,243,2,Hip-Hop,[21],[21],,4453,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2084,,4,,[],Higher
67793,320000,0,,2012-07-19 07:28:47,,157,2,Hip-Hop,[21],[21],,3094,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1501,,13,,[],Fist City
67829,256000,0,,2012-07-19 14:40:29,,134,1,Experimental,[41],"[41, 38]",,7356,,Attribution-NonCommercial 3.0 International,4964,,1,,"['bending', 'organ', 'pipe organ', 'instrumental', 'background', 'soundtrack', 'film']",Shaking Boombah
68353,256000,0,,2012-07-27 12:05:11,,141,1,Pop,[10],[10],,1872,,Attribution-Noncommercial-No Derivative Works 3.0 United States,815,,1,,[],Hiding in the Dark
68354,256000,0,,2012-07-27 12:05:13,,213,0,Pop,[10],[10],,1175,,Attribution-Noncommercial-No Derivative Works 3.0 United States,682,,2,,[],Goodbye Goodbye
68355,256000,0,,2012-07-27 12:05:13,,173,0,Pop,[10],[10],,1184,,Attribution-Noncommercial-No Derivative Works 3.0 United States,755,,3,,[],Open Up
68356,256000,0,,2012-07-27 12:05:14,,265,0,Pop,[10],[10],,2277,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1377,,4,,[],Still Alive
68404,160000,0,,2012-07-30 14:34:05,,169,5,Rock,"[12, 25]","[25, 12]",,4458,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,3230,,0,,[],Party City
68407,128000,0,,2012-07-30 22:53:48,,210,1,Experimental,[125],"[125, 38]",,1964,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1447,,1,,[],magicl metl
68410,160000,0,,2012-07-30 22:53:50,,248,0,Experimental,[125],"[125, 38]",,1442,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1164,,4,,[],ORCR
68444,320000,0,,2012-07-31 10:27:25,,285,7,Electronic,[15],[15],,10660,,Attribution-Noncommercial-Share Alike 3.0 United States,8465,,2,,[],Datter (Bam Spacey's Desert Air mix)
68531,320000,0,,2012-08-03 08:40:45,,94,6,Hip-Hop,[21],[21],,2744,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1822,,2,,[],Cats & Dogs
68536,209326,0,,2012-08-03 14:25:00,,156,2,Experimental,[30],"[38, 30]",,3262,,Attribution-NonCommercial 3.0 International,2181,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']","Ambience Brooklyn Zoo Cafeteria, NYC"
68537,211020,0,,2012-08-03 14:25:00,,458,1,Experimental,[30],"[38, 30]",,3052,,Attribution-NonCommercial 3.0 International,1905,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']",Ambience Brooklyn Zoo Kids Waiting for Train
68538,208741,0,,2012-08-03 14:25:01,,406,0,Experimental,[30],"[38, 30]",,2439,,Creative Commons Attribution,1126,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']",Crowd Long
68539,223964,0,,2012-08-03 14:25:02,,103,2,Experimental,[30],"[38, 30]",,7420,,Creative Commons Attribution,4350,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']",Foyer Crowd
68540,198321,0,,2012-08-03 14:25:03,,219,0,Experimental,[30],"[38, 30]",,2294,,Creative Commons Attribution,965,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']",Murmur
68541,212345,0,,2012-08-03 14:25:03,,82,0,Experimental,[30],"[38, 30]",,2531,,Creative Commons Attribution,760,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']",Small Group Walla
68543,211198,0,,2012-08-03 14:25:05,,120,2,Experimental,[30],"[38, 30]",,2322,,Creative Commons Attribution,815,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']",Ste 029 Crowd Noise 3
68549,210659,0,,2012-08-03 14:25:08,,525,0,Experimental,[30],"[38, 30]",,2028,,Creative Commons Attribution,938,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']",Walla Market Croatian
68551,209318,0,,2012-08-03 14:25:10,,72,0,Experimental,[30],"[38, 30]",,1849,,Creative Commons Attribution,766,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']",Crowd Walla
68573,224919,0,,2012-08-03 14:25:24,,97,1,Experimental,[30],"[38, 30]",,5805,,Creative Commons Attribution,3710,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']","Kids Playing Soccer in Park Shouting and Arguing, Kalemegdan Park, Belgrade, Serbia"
68579,209230,0,,2012-08-03 14:25:29,,82,1,Experimental,[30],"[38, 30]",,2996,,Creative Commons Attribution,1542,,0,,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']","Train Station Lobby Ambience with a PA Announcer, Belgrade, Serbia"
68582,320000,3,,2012-08-03 05:32:27,,215,28,Electronic,[42],"[42, 15]",,48870,,Attribution-NonCommercial-ShareAlike 3.0 International,41122,,2,,[],In The Streets
68587,320000,0,,2012-08-03 15:32:30,,278,9,Electronic,[42],"[42, 15]",,6572,,Attribution-NonCommercial-ShareAlike 3.0 International,4440,,8,,[],South Beach
68592,192000,0,,2012-08-03 22:34:00,,180,4,Hip-Hop,[100],"[100, 21]",,2206,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1517,,5,,[],Bicycle
68600,128000,0,,2012-08-03 22:34:05,,205,5,Hip-Hop,[100],"[100, 21]",,4922,,Attribution-Noncommercial-No Derivative Works 3.0 United States,3567,,13,,[],Christmas is for Faggots
68601,128000,0,,2012-08-03 22:34:06,,258,1,Hip-Hop,[100],"[100, 21]",,3109,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2012,,14,,[],Dropout Boogie
68680,256000,1,,2012-08-07 14:33:05,,141,27,Electronic,"[42, 184]","[184, 42, 15]",,48937,,Attribution-Noncommercial-Share Alike 3.0 United States,39585,,1,,[],Celestials
68682,256000,0,,2012-08-07 14:36:56,,93,8,Electronic,"[42, 184]","[184, 42, 15]",,7356,,Attribution-Noncommercial-Share Alike 3.0 United States,4431,,3,,[],Artificial Being
68683,256000,0,,2012-08-07 14:42:32,,220,12,Electronic,"[42, 184]","[184, 42, 15]",,9151,,Attribution-Noncommercial-Share Alike 3.0 United States,6611,,4,,[],Counter-Earth
68820,192000,0,,2012-08-09 15:52:39,,78,0,Rock,"[109, 361]","[25, 12, 109, 361]",,4387,,Attribution-Noncommercial-No Derivative Works 3.0 United States,3830,,5,,[],Blackout
68821,192000,0,,2012-08-09 15:52:40,,292,1,Rock,"[109, 361]","[25, 12, 109, 361]",,5725,,Attribution-Noncommercial-No Derivative Works 3.0 United States,5100,,6,,[],Death in the Current
68837,128000,0,,2012-08-09 19:48:11,,284,1,Folk,[17],[17],,3145,,Attribution 3.0 United States,1468,,8,,[],The False Bride
68838,128000,0,,2012-08-09 19:48:12,,225,3,Folk,[17],[17],,2206,,Attribution 3.0 United States,983,,1,,[],David's Tune
68839,128000,0,,2012-08-09 19:48:14,,301,4,Folk,[17],[17],,2492,,Attribution 3.0 United States,1115,,2,,[],Lucky's Tune
68840,128000,0,,2012-08-09 19:48:14,,170,5,Folk,[17],[17],,1714,,Attribution 3.0 United States,941,,3,,[],John's Laughing Place
68841,128000,0,,2012-08-09 19:48:15,,253,3,Folk,[17],[17],,2004,,Attribution 3.0 United States,937,,4,,[],Old Molly Hare
68842,128000,0,,2012-08-09 19:48:16,,210,1,Folk,[17],[17],,1736,,Attribution 3.0 United States,919,,5,,[],Old Bangum
68843,128000,0,,2012-08-09 19:48:17,,209,6,Folk,[17],[17],,11981,,Attribution 3.0 United States,7098,,6,,[],Wedding Dress
68844,128000,0,,2012-08-09 19:48:18,,364,1,Folk,[17],[17],,2632,,Attribution 3.0 United States,1720,,7,,[],Matty Groves
68851,256000,0,,2012-08-11 15:11:06,,354,1,Folk,[17],[17],,2593,,Attribution-Noncommercial-Share Alike 3.0 United States,1129,,13,,[],Medley
68852,256000,0,,2012-08-11 15:11:08,,113,3,Folk,[17],[17],,1390,,Attribution-Noncommercial-Share Alike 3.0 United States,792,,1,,[],Temperance Reel
68853,256000,0,,2012-08-11 15:11:08,,83,7,Folk,[17],[17],,8481,,Attribution-Noncommercial-Share Alike 3.0 United States,5342,,2,,[],Irish Washerwoman
68854,256000,0,,2012-08-11 15:11:09,,114,1,Folk,[17],[17],,2201,,Attribution-Noncommercial-Share Alike 3.0 United States,604,,3,,[],Golden Slippers
68860,256000,0,,2012-08-11 15:11:13,,104,0,Folk,[17],[17],,1424,,Attribution-Noncommercial-Share Alike 3.0 United States,599,,9,,[],Varsuviana
68861,256000,0,,2012-08-11 15:11:14,,121,1,Folk,[17],[17],,2146,,Attribution-Noncommercial-Share Alike 3.0 United States,968,,10,,[],Mississippi Sawyer
68862,256000,0,,2012-08-11 15:11:14,,108,1,Folk,[17],[17],,2657,,Attribution-Noncommercial-Share Alike 3.0 United States,1452,,11,,[],Merry-Go-Round
68869,320000,0,,2012-08-12 14:00:14,,273,0,Experimental,"[32, 38]","[32, 38]",,1576,,Attribution-Noncommercial 3.0 United States,818,,4,,[],Black Flack and the Nightmare Fighters (reunion mix)
68872,320000,0,,2012-08-12 14:00:15,,273,0,Experimental,"[32, 38]","[32, 38]",,1777,,Attribution-Noncommercial 3.0 United States,1151,,7,,[],"Mining the Acoustics in the Empty Room at Anne Frank Studios in Piladelphia, PA (Paris mix)"
68875,320000,0,,2012-08-12 14:00:18,,273,0,Experimental,"[32, 38]","[32, 38]",,1572,,Attribution-Noncommercial 3.0 United States,801,,1,,[],The New American Hymnal for Post-Apocalyptic Memorials and Celebrations part 1
68891,320000,0,,2012-08-13 03:28:21,,268,23,Electronic,[400],"[400, 182, 15]",,17613,,Attribution-NonCommercial 3.0 International,12287,,9,,[],Building The Sun
68892,320000,0,,2012-08-13 03:28:21,,240,22,Electronic,[400],"[400, 182, 15]",,16932,,Attribution-NonCommercial 3.0 International,10961,,8,,[],One And
68893,320000,0,,2012-08-13 03:28:22,,265,22,Electronic,[400],"[400, 182, 15]",,15814,,Attribution-NonCommercial 3.0 International,11069,,7,,[],Sidewalk Chalk
68894,320000,0,,2012-08-13 03:28:23,,261,48,Electronic,[400],"[400, 182, 15]",,18096,,Attribution-NonCommercial 3.0 International,12019,,6,,[],Blown Out
68895,320000,0,,2012-08-13 03:28:24,,304,22,Electronic,[400],"[400, 182, 15]",,19035,,Attribution-NonCommercial 3.0 International,13296,,5,,[],Luminous
68896,320000,0,,2012-08-13 03:28:24,,344,46,Electronic,[400],"[400, 182, 15]",,20913,,Attribution-NonCommercial 3.0 International,15411,,4,,[],Fuck It
68897,320000,0,,2012-08-13 03:28:25,,326,30,Electronic,[400],"[400, 182, 15]",,17588,,Attribution-NonCommercial 3.0 International,12807,,3,,[],Figure It Out ft. Caswell
68898,320000,2,,2012-08-13 03:28:26,,230,77,Electronic,[400],"[400, 182, 15]",,74361,,Attribution-NonCommercial 3.0 International,56615,,2,,[],Like Swimming
68899,320000,0,,2012-08-13 03:28:27,,260,44,Electronic,[400],"[400, 182, 15]",,24556,,Attribution-NonCommercial 3.0 International,18613,,1,,[],Lonely Organ
68909,320000,0,,2012-08-14 08:50:48,,339,2,Rock,[314],"[314, 12]",,4456,,Attribution-NonCommercial-ShareAlike 3.0 International,2020,,1,,['horror'],Walking
69001,192000,0,,2012-08-16 19:49:54,,126,4,Experimental,[30],"[38, 30]",,2878,,Attribution-NonCommercial-ShareAlike 3.0 International,1580,,4,,"['field recordings', 'phonography', 'phonography compendium']",Icelandic Surf
69002,192000,0,,2012-08-16 19:49:56,,134,1,Experimental,[30],"[38, 30]",,6367,,Attribution-NonCommercial-ShareAlike 3.0 International,440,,5,,"['field recordings', 'phonography', 'phonography compendium']",Sheep
69170,320000,12,,2012-08-22 09:26:28,,171,765,Electronic,"[15, 468, 495]","[495, 468, 15]",,1991344,,Creative Commons Attribution,335215,,1,,['spotify'],Enthusiast
69181,320000,0,,2012-08-23 06:41:19,,281,0,Pop,[76],"[10, 76]",,1231,,Attribution-Noncommercial-Share Alike 3.0 United States,456,,1,,[],Hence Chance
69182,320000,0,,2012-08-23 06:41:53,,310,1,Pop,[76],"[10, 76]",,1842,,Attribution-Noncommercial-Share Alike 3.0 United States,774,,2,,[],Flying
69188,320000,0,,2012-08-23 06:55:24,,386,0,Pop,[76],"[10, 76]",,2222,,Attribution-Noncommercial-Share Alike 3.0 United States,386,,6,,[],Sheep
69193,256000,0,,2012-08-23 15:45:02,,402,18,Electronic,"[182, 296, 400]","[296, 400, 182, 15]",,17811,,Attribution-NonCommercial 3.0 International,11483,,1,,[],Another Boring Lunchtime (edit)
69194,256000,8,,2012-08-23 11:45:02,,386,202,Electronic,"[182, 296, 400]","[296, 400, 182, 15]",,102202,,Attribution-NonCommercial 3.0 International,73207,,2,,[],Memories Of Thailand (Beat Doctor's 'stuck in Britain' remix)
69195,256000,0,,2012-08-23 15:45:04,,426,7,Electronic,"[182, 296, 400]","[296, 400, 182, 15]",,11728,,Attribution-NonCommercial 3.0 International,6246,,3,,[],Last Flight Home (Marc Burt remix)
69196,256000,0,,2012-08-23 15:45:05,,320,22,Electronic,"[182, 296, 400]","[296, 400, 182, 15]",,12986,,Attribution-NonCommercial 3.0 International,7019,,4,,[],Acid Breakfast
69197,256000,0,,2012-08-23 15:45:05,,306,22,Electronic,"[182, 296, 400]","[296, 400, 182, 15]",,19505,,Attribution-NonCommercial 3.0 International,10841,,5,,[],Born Into It (chillout mix)
69198,256000,0,,2012-08-23 15:45:07,,411,10,Electronic,"[182, 296, 400]","[296, 400, 182, 15]",,10865,,Attribution-NonCommercial 3.0 International,5519,,6,,[],Lies (Beat Doctor mix)
69199,256000,0,,2012-08-23 15:45:07,,382,9,Electronic,"[182, 296, 400]","[296, 400, 182, 15]",,12981,,Attribution-NonCommercial 3.0 International,6793,,7,,[],Aquarius (Psychadelik Pedestrian remix)
69200,256000,0,,2012-08-23 15:45:08,,328,7,Electronic,"[182, 296, 400]","[296, 400, 182, 15]",,14203,,Attribution-NonCommercial 3.0 International,7609,,8,,[],Force Of Nature (JMD remix)
69201,256000,0,,2012-08-23 15:45:08,,382,2,Electronic,"[182, 296, 400]","[296, 400, 182, 15]",,14888,,Attribution-NonCommercial 3.0 International,7917,,9,,[],Bass Tribe (remix)
